"DESCARGA GENERAL DE LOS PRODUCTOS ","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CODIGO DE BARRAS","CODIGO INTERNO","REFERENCIA DEL ARTICULO","DESCRIPCIÓN DEL ARTICULO","F/V","CAN UNID","CAN FRAC","V COSTO","V VENTA","T COSTO","T VENTA","UTILIDAD","IVA","ESTADO","USUARIO","PRECIO DE VENTA UNO","PRECIO DE VENTA DOS","PRECIO DE VENTA TRES","PRECIO DE VENTA AL DETAL UNO","PRECIO DE VENTA AL DETAL DOS","PRECIO DE VENTA AL DETAL TRES","REGISTRO INVIMA","TEMPERATURA","UBICACION","CATEGORIA","LABORATORIO","CANTIDAD POR DEFECTO","OBSERVACIONES"
"7908132220194","435","JABON DE FRAMBUESA PIMIENTA ROSA","JABON DE FRAMBUESA PIMIENTA ROSA","1","1","0","26,775.00","35,700.00","26,775.00","35,700.00","8,925.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","35,700.00","35,700.00","35,700.00","35,700.00","35,700.00","35,700.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883032586","624","JAVON EKOS MARACUJA X4","JABON EKOS MARACUJA X 4","1","1","0","18,292.00","30,000.00","18,292.00","30,000.00","11,708.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883023218","436","JABON EKOS  SPINK X3","JABON EKOS SPINK X3","1","0","0","24,500.00","35,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","35,000.00","35,000.00","35,000.00","35,000.00","35,000.00","35,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908371625569","244","","JABON EN BARRA AGUAS ","1","1","0","21,000.00","28,000.00","21,000.00","28,000.00","7,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","28,000.00","28,000.00","28,000.00","28,000.00","28,000.00","28,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908132297035","392","","JABON EXFOLIANTE MARACUJA ","1","1","0","30,750.00","41,000.00","30,750.00","41,000.00","10,250.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","41,000.00","41,000.00","41,000.00","41,000.00","41,000.00","41,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883014063","689","","JABON FACES FACIAL","1","0","0","17,000.00","25,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","25,000.00","25,000.00","25,000.00","25,000.00","25,000.00","25,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908132226349","372","","JABON LIQUIDO CASTANHA ","1","1","0","42,000.00","56,000.00","42,000.00","56,000.00","14,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","56,000.00","56,000.00","56,000.00","56,000.00","56,000.00","56,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908240803241","508","JABON LIQUIDO CUERPO TODODIA EN GEL AVELLANA Y CAS","JABON LIQUIDO CUERPO TODODIA EN GEL AVELLANA Y CASIS","1","1","0","33,000.00","33,000.00","33,000.00","33,000.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","33,000.00","33,000.00","33,000.00","33,000.00","33,000.00","33,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908240838823","507","JABON LIQUIDO CUERPO TODODIA EN GEL FRUTAS ROJAS","JABON LIQUIDO CUERPO TODODIA EN GEL FRUTAS ROJAS","1","1","0","33,000.00","33,000.00","33,000.00","33,000.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","33,000.00","33,000.00","33,000.00","33,000.00","33,000.00","33,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908240803234","509","JABON LIQUIDO CUERPO TODODIA EN GEL ROMERO Y SAVIL","JABON LIQUIDO CUERPO TODODIA EN GEL ROMERO Y SAVILA","1","1","0","33,000.00","33,000.00","33,000.00","33,000.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","33,000.00","33,000.00","33,000.00","33,000.00","33,000.00","33,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908132226363","653","","JABON LIQUIDO MARACUJA","1","3","0","1.00","40,000.00","3.00","120,000.00","119,997.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908132226325","506","JABON LIQUIDO PARA EL CUERPO ANDIRO","JABON LIQUIDO PARA EL CUERPO ANDIRO","1","1","0","41,000.00","41,000.00","41,000.00","41,000.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","41,000.00","41,000.00","41,000.00","41,000.00","41,000.00","41,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883009557","246","","JABON TUKUMA EKOS ","1","1","0","30,000.00","40,000.00","30,000.00","40,000.00","10,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883032418","544","","JABONETE PURO BARRA VEGETAL FEMENINO","1","1","0","5,000.00","5,000.00","5,000.00","5,000.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","5,000.00","5,000.00","5,000.00","5,000.00","5,000.00","5,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908371678237","390","","KAIAK AZUL NATURA ","1","1","0","75,000.00","100,000.00","75,000.00","100,000.00","25,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908371678282","170","","KAIAK NARANJA DAMA ","1","1","0","78,000.00","104,000.00","78,000.00","104,000.00","26,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","104,000.00","104,000.00","104,000.00","104,000.00","104,000.00","104,000.00","","","SIN UBI.","ESPECIALES","SIN LAB.","CANTIDAD POR DEFECTO",""
"759","759","","KAIAK SONA MASCULINA","1","1","0","38,000.00","70,000.00","38,000.00","70,000.00","32,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","70,000.00","70,000.00","70,000.00","70,000.00","70,000.00","70,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908132267335","172","","KAIAK ULTRA AZUL ","1","1","0","37,500.00","50,000.00","37,500.00","50,000.00","12,500.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","","","SIN UBI.","ESPECIALES","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908371678244","206","","KAIAK URBE 100ML ","1","7","0","75,000.00","100,000.00","525,000.00","700,000.00","175,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"758","758","","KAIAKI AVENTURA VERDE ","1","2","0","55,000.00","80,000.00","110,000.00","160,000.00","50,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","80,000.00","80,000.00","80,000.00","80,000.00","80,000.00","80,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"692","692","","KID DE RIZOS","1","1","0","56,780.00","84,000.00","56,780.00","84,000.00","27,220.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","84,000.00","84,000.00","84,000.00","84,000.00","84,000.00","84,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7899563217856","554","KID JABON  Y COLONIA DE BEBE NATURAY ","KID JABON Y COLONIAA BEBE NATURA","1","1","0","39,830.00","60,000.00","39,830.00","60,000.00","20,170.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","60,000.00","60,000.00","60,000.00","60,000.00","60,000.00","60,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"589","589","KID TODODIA FLOR DE CEREZA Y AGUACATE","KID TODODIA FLOR DE CEREZ Y AGUACATE","1","1","0","46,852.00","70,000.00","46,852.00","70,000.00","23,148.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","70,000.00","70,000.00","70,000.00","70,000.00","70,000.00","70,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"488","488","KIT LUMINA NUTRICION Y REPARACION PROFUNDA","KIT LUMINA NUTRICION Y REPARACION PROFUNDA","1","0","0","60,000.00","86,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","86,000.00","86,000.00","86,000.00","86,000.00","86,000.00","86,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909189099436","292","","LABIAL COLOR TREND AVON ","1","1","0","7,200.00","9,000.00","7,200.00","9,000.00","1,800.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","9,000.00","9,000.00","9,000.00","9,000.00","9,000.00","9,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908016694141","245","","LABIAL CREMOSO FACES NATURA ","1","2","0","8,250.00","11,000.00","16,500.00","22,000.00","5,500.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","11,000.00","11,000.00","11,000.00","11,000.00","11,000.00","11,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"302","302","","LABIAL MAGICO ","1","34","0","2,000.00","5,000.00","68,000.00","170,000.00","102,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","5,000.00","5,000.00","5,000.00","5,000.00","5,000.00","5,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702186023646","283","","LABIALE NAILEN BARRA","1","3","0","8,000.00","10,000.00","24,000.00","30,000.00","6,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","10,000.00","10,000.00","10,000.00","10,000.00","10,000.00","10,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"8410412024013","801","LACA ORO","LACA ORO","1","0","0","23,000.00","30,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702113037791","808","","LACA SECA DE RECAMIER","1","7","0","28,279.00","35,000.00","197,953.00","245,000.00","47,047.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","35,000.00","35,000.00","35,000.00","35,000.00","35,000.00","35,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"641","641","LACA  COLOR 1  EXTRAFUERTE","LACXA COLOR 1 EXTRAFUERTE","1","2","0","6,200.00","8,000.00","12,400.00","16,000.00","3,600.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7707195323428","311","","LAPIZ CAFE RAQUEL ","1","0","0","7,200.00","9,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","9,000.00","9,000.00","9,000.00","9,000.00","9,000.00","9,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908240868066","315","","LAPIZ DE CEJAS FACES NATURA ","1","1","0","16,800.00","21,000.00","16,800.00","21,000.00","4,200.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","21,000.00","21,000.00","21,000.00","21,000.00","21,000.00","21,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908016677342","312","","LAPIZ MIXTO FACES NATURA ","1","2","0","11,200.00","14,000.00","22,400.00","28,000.00","5,600.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","14,000.00","14,000.00","14,000.00","14,000.00","14,000.00","14,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7899846057421","310","","LAPIZ NEGRO FACES NATURA ","1","1","0","11,200.00","14,000.00","11,200.00","14,000.00","2,800.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","14,000.00","14,000.00","14,000.00","14,000.00","14,000.00","14,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7703378004191","308","","LAPIZ NEGRO SAMY ","1","1","0","4,000.00","6,000.00","4,000.00","6,000.00","2,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"710","710","","LAPIZ SAMY NEGRO CON SACAPUNTA","1","3","0","2,450.00","6,000.00","7,350.00","18,000.00","10,650.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7709783749214","62","","LECHE PAL PELO Shampoo  SACHET","1","7","0","3,500.00","4,000.00","24,500.00","28,000.00","3,500.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7709936491557","63","","LECHE PAL PELO CREMA DE PEINAR SACHET","1","9","0","3,500.00","4,000.00","31,500.00","36,000.00","4,500.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7709360571689","60","","LECHE PAL PELO PROTECCION COLOR SACHET","1","4","0","3,500.00","4,000.00","14,000.00","16,000.00","2,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7709284699865","61","","LECHE PAL PELO RIZOS  SACHET","1","0","0","3,500.00","4,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"685","685","","LIENZOS","1","7","0","1,000.00","4,000.00","7,000.00","28,000.00","21,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"803","803","","LIGAS","1","11","0","1,300.00","2,500.00","14,300.00","27,500.00","13,200.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","2,500.00","2,500.00","2,500.00","2,500.00","2,500.00","2,500.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"769","769","","LIMA 100/180 TIFANY","1","9","0","2,500.00","5,000.00","22,500.00","45,000.00","22,500.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","5,000.00","5,000.00","5,000.00","5,000.00","5,000.00","5,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"6956789115685","317","","LIMA METALICA ","1","2","0","1,500.00","3,000.00","3,000.00","6,000.00","3,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"6907801801802","684","","LIMAS 180/180","1","3","0","3,000.00","5,000.00","9,000.00","15,000.00","6,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","5,000.00","5,000.00","5,000.00","5,000.00","5,000.00","5,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"479","479","LIMAS  AZULES ","LIMAS AZULES","1","7","0","700.00","2,000.00","4,900.00","14,000.00","9,100.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"294","294","","LIP GLOSS OLANNEY ","1","0","0","5,600.00","7,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7707279840278","52","","LISO INTELIGENTE SACHET","1","53","0","728.00","3,000.00","38,584.00","159,000.00","120,416.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883130343","562","LUMINA RECONSTRUCCION DE DAÑOS EXTREMOS REPUESTO","LUMINA RECONSTRUCCION DE DAÑOS EXTREMOS REPUESTO","1","0","0","14,910.00","23,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","23,000.00","23,000.00","23,000.00","23,000.00","23,000.00","23,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702007082968","456","","MANI CON SAL","1","2","0","850.00","1,200.00","1,700.00","2,400.00","700.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","1,200.00","1,200.00","1,200.00","1,200.00","1,200.00","1,200.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702090072846","335","","MANZANA POSTOBON 250ML ","1","8","0","1,000.00","2,500.00","8,000.00","20,000.00","12,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","2,500.00","2,500.00","2,500.00","2,500.00","2,500.00","2,500.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883130442","663","","MASCARA DEFINICION E HIDRATACION REPU","1","1","0","1.00","46,000.00","1.00","46,000.00","45,999.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","46,000.00","46,000.00","46,000.00","46,000.00","46,000.00","46,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883131043","440","","MASCARA LIMUNA RECONSTRUCCION DE DAÑOS EXTREMOS REPU","1","0","0","22,540.00","34,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","34,000.00","34,000.00","34,000.00","34,000.00","34,000.00","34,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883130534","761","","MASCARA LUMINA DAÑOS EXTREMOS POTE","1","1","0","25,000.00","34,000.00","25,000.00","34,000.00","9,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","34,000.00","34,000.00","34,000.00","34,000.00","34,000.00","34,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"583","583","MASCARA LUMINA DEFICION  CABELLO RIZADO","MASCARA LUMINA DEFICION CABELLO RIZADO","1","1","0","32,200.00","46,000.00","32,200.00","46,000.00","13,800.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","46,000.00","46,000.00","46,000.00","46,000.00","46,000.00","46,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883207793","782","","MASCARA LUMINA FUERZA REPARACION MOLECULASR ","1","0","0","25,000.00","34,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","34,000.00","34,000.00","34,000.00","34,000.00","34,000.00","34,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883219482","737","","MASCARA LUMINA POTE  LISO PROLONGADO","1","1","0","35,000.00","40,000.00","35,000.00","40,000.00","5,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883130978","741","","MASCARA LUMINA RIZOS  DEFINIDOS","1","2","0","27,500.00","43,000.00","55,000.00","86,000.00","31,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","43,000.00","43,000.00","43,000.00","43,000.00","43,000.00","43,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883161385","775","","MASCARA TODODIA REPUESTO DURAZNO Y ALMENDRA","1","1","0","13,848.00","25,000.00","13,848.00","25,000.00","11,152.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","25,000.00","25,000.00","25,000.00","25,000.00","25,000.00","25,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702016100080","730","","MASCARILLA CAPILAR CONTROL CAIDA POTE REVIVE","1","2","0","26,500.00","29,000.00","53,000.00","58,000.00","5,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","29,000.00","29,000.00","29,000.00","29,000.00","29,000.00","29,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7899563258828","503","MASCARILLA CAPILAR REPARADORA","MASCARILLA CAPILAR REPARADORA","1","0","0","34,000.00","34,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","34,000.00","34,000.00","34,000.00","34,000.00","34,000.00","34,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702016100073","729","","MASCARILLA CAPILAR REVIVE POTE","1","2","0","26,500.00","29,000.00","53,000.00","58,000.00","5,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","29,000.00","29,000.00","29,000.00","29,000.00","29,000.00","29,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908016618468","319","","MASCARILLA FACES NATURA ","1","1","0","22,500.00","30,000.00","22,500.00","30,000.00","7,500.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7707331353852","3","MASCARILLA NAPROLAP KERATI VITAMIA E","MASCARILLA NAPROLAP KERATINA Y VITAMINA E  E SACHET","1","2","0","2,800.00","3,500.00","5,600.00","7,000.00","1,400.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","3,500.00","3,500.00","3,500.00","3,500.00","3,500.00","3,500.00","","","SIN UBI.","TRATAMIENTOS","SIN LAB.","CANTIDAD POR DEFECTO",""
"7707331353739","1","MASCARILLA NAPROLAP SELLANTE CUTICULA","MASCARILLA NAPROLAP SELLANTE CUTICULA","1","6","0","2,800.00","3,500.00","16,800.00","21,000.00","4,200.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","3,500.00","3,500.00","3,500.00","3,500.00","3,500.00","3,500.00","","","SIN UBI.","TRATAMIENTOS","SIN LAB.","CANTIDAD POR DEFECTO",""
"7707331353845","2","MASCARILLA NAPROLAP TRATANTE NATURAL","MASCARILLA NAPROLAP TRATANTE NATURAL","1","5","0","2,800.00","3,500.00","14,000.00","17,500.00","3,500.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","3,500.00","3,500.00","3,500.00","3,500.00","3,500.00","3,500.00","","","SIN UBI.","TRATAMIENTOS","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883142896","49","MASCARILLA POST-QUIMICA NATURA POTE","MASCARILLA POST-QUIMICA NATURA POTE","1","1","0","22,555.00","40,000.00","22,555.00","40,000.00","17,445.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","","","SIN UBI.","SHAPOO","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702113043518","557","MASCARILLA PRO HIDRA REPARI 300 GR","MASCARILLA PRO HIDRA REPARI 300 GR","1","4","0","20,987.00","30,000.00","83,948.00","120,000.00","36,052.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7707223663816","74","MASCARILLA PUNTOS NEGROS","MASCARILLA PUNTOS NEGROS SACHET","1","1","0","2,500.00","4,500.00","2,500.00","4,500.00","2,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","4,500.00","4,500.00","4,500.00","4,500.00","4,500.00","4,500.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908016652806","97","","MASCARILLA QUIMICA-DAÑADO REPUESTO","1","0","0","22,800.00","35,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","35,000.00","35,000.00","35,000.00","35,000.00","35,000.00","35,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908132296045","105","","MASCARILLA RIZADO LUMINA VERDE REPUESTO","1","1","0","25,000.00","30,400.00","25,000.00","30,400.00","5,400.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,400.00","30,400.00","30,400.00","30,400.00","30,400.00","30,400.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909883161224","688","","MASCARILLA TODODIA  FLOR DE CEREZA Y AGUACATE POTE","1","2","0","22,304.00","41,000.00","44,608.00","82,000.00","37,392.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","41,000.00","33,000.00","33,000.00","33,000.00","33,000.00","33,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702113043495","243","MASCARILLA VEGANA KERATIN  500GR POTE","MASCARILLA VEGANA KERATIN 500GR POTE ","1","10","0","33,048.00","45,000.00","330,480.00","450,000.00","119,520.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","45,000.00","45,000.00","45,000.00","45,000.00","45,000.00","45,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702016100066","731","","MASCARILLAS CAPÍLAR POSQUIMICO RVIVE","1","2","0","26,500.00","29,000.00","53,000.00","58,000.00","5,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","29,000.00","29,000.00","29,000.00","29,000.00","29,000.00","29,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
